Tahun,Provinsi,Nilai Investasi
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,5271100000
2024,Sumatera Utara,100000
2024,Sumatera Utara,15600000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,785000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,203100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,180000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,100000
2024,Sumatera Utara,0
2024,Sumatera Utara,283700000
2024,Sumatera Utara,0
2024,Sumatera Utara,200000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,25600000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,50000000
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1200000
2024,Sumatera Utara,0
2024,Sumatera Utara,1430000000
2024,Sumatera Utara,0
2024,Sumatera Utara,900000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,517400000
2024,Sumatera Utara,2700000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,15700000
2024,Sumatera Utara,100000000
2024,Sumatera Utara,15000000
2024,Sumatera Utara,2000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,944300000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2700000
2024,Sumatera Utara,0
2024,Sumatera Utara,2000000
2024,Sumatera Utara,3000000
2024,Sumatera Utara,200000000
2024,Sumatera Utara,0
2024,Sumatera Utara,12500000
2024,Sumatera Utara,1000000
2024,Sumatera Utara,130000000
2024,Sumatera Utara,0
2024,Sumatera Utara,2000000
2024,Sumatera Utara,9500000
2024,Sumatera Utara,13144500000
2024,Sumatera Utara,0
2024,Sumatera Utara,100000
2024,Sumatera Utara,0
2024,Sumatera Utara,5000000
2024,Sumatera Utara,0
2024,Sumatera Utara,3000000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,85400000
2024,Sumatera Utara,1000000
2024,Sumatera Utara,0
2024,Sumatera Utara,20000000
2024,Sumatera Utara,2000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,6400000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,5100000
2024,Sumatera Utara,150000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2000000
2024,Sumatera Utara,5000000
2024,Sumatera Utara,6400000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,5000000
2024,Sumatera Utara,0
2024,Sumatera Utara,200000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000
2024,Sumatera Utara,1767600000
2024,Sumatera Utara,615900000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,3100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,500000
2024,Sumatera Utara,0
2024,Sumatera Utara,17500000
2024,Sumatera Utara,0
2024,Sumatera Utara,5000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000
2024,Sumatera Utara,0
2024,Sumatera Utara,5000000
2024,Sumatera Utara,5000000
2024,Sumatera Utara,7100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,115000000
2024,Sumatera Utara,500000000
2024,Sumatera Utara,795000000
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,19800000
2024,Sumatera Utara,0
2024,Sumatera Utara,2000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,3960800000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,25000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,5000000
2024,Sumatera Utara,900000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2600000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1500000
2024,Sumatera Utara,28300000
2024,Sumatera Utara,400000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,36000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,200000
2024,Sumatera Utara,0
2024,Sumatera Utara,250000000
2024,Sumatera Utara,100000000
2024,Sumatera Utara,0
2024,Sumatera Utara,431000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,200000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,5121500000
2024,Sumatera Utara,65000000
2024,Sumatera Utara,351400000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2934100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,243200000
2024,Sumatera Utara,1907600000
2024,Sumatera Utara,110100000
2024,Sumatera Utara,0
2024,Sumatera Utara,225100000
2024,Sumatera Utara,0
2024,Sumatera Utara,500000
2024,Sumatera Utara,0
2024,Sumatera Utara,225000000
2024,Sumatera Utara,0
2024,Sumatera Utara,150100000
2024,Sumatera Utara,10118700000
2024,Sumatera Utara,0
2024,Sumatera Utara,13200000
2024,Sumatera Utara,0
2024,Sumatera Utara,15500000
2024,Sumatera Utara,15700000
2024,Sumatera Utara,4400000
2024,Sumatera Utara,97900000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,35500000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1500000
2024,Sumatera Utara,0
2024,Sumatera Utara,21500000
2024,Sumatera Utara,1800000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,200000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,41500000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,800000
2024,Sumatera Utara,0
2024,Sumatera Utara,4728300000
2024,Sumatera Utara,3400000
2024,Sumatera Utara,0
2024,Sumatera Utara,331800000
2024,Sumatera Utara,677000000
2024,Sumatera Utara,3500000
2024,Sumatera Utara,2200000
2024,Sumatera Utara,0
2024,Sumatera Utara,68100000
2024,Sumatera Utara,12300000
2024,Sumatera Utara,200000
2024,Sumatera Utara,418600000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,200000
2024,Sumatera Utara,0
2024,Sumatera Utara,4800000
2024,Sumatera Utara,200000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1600000
2024,Sumatera Utara,0
2024,Sumatera Utara,2500000
2024,Sumatera Utara,1100000
2024,Sumatera Utara,200000
2024,Sumatera Utara,0
2024,Sumatera Utara,3700000
2024,Sumatera Utara,1400000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,500000
2024,Sumatera Utara,400000
2024,Sumatera Utara,73000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,9300000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,615300000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,97000000
2024,Sumatera Utara,0
2024,Sumatera Utara,10000000
2024,Sumatera Utara,1700000
2024,Sumatera Utara,100000000
2024,Sumatera Utara,10000000
2024,Sumatera Utara,10500000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2540700000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2600000
2024,Sumatera Utara,0
2024,Sumatera Utara,7055000000
2024,Sumatera Utara,0
2024,Sumatera Utara,13200000
2024,Sumatera Utara,3066700000
2024,Sumatera Utara,0
2024,Sumatera Utara,5486300000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,500000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1500000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2600000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,230800000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1372500000
2024,Sumatera Utara,97900000
2024,Sumatera Utara,3317100000
2024,Sumatera Utara,679700000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,300700000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,8340900000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,11300000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,60924400000
2024,Sumatera Utara,73000000
2024,Sumatera Utara,34200000
2024,Sumatera Utara,0
2024,Sumatera Utara,528100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2611000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,19962700000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2468100000
2024,Sumatera Utara,15000000
2024,Sumatera Utara,0
2024,Sumatera Utara,2500000
2024,Sumatera Utara,820600000
2024,Sumatera Utara,0
2024,Sumatera Utara,75000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,15000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,50000000
2024,Sumatera Utara,0
2024,Sumatera Utara,4950000000
2024,Sumatera Utara,50000000
2024,Sumatera Utara,50000000
2024,Sumatera Utara,0
2024,Sumatera Utara,50000000
2024,Sumatera Utara,200000000
2024,Sumatera Utara,7500000
2024,Sumatera Utara,248000000
2024,Sumatera Utara,62500000
2024,Sumatera Utara,59000000
2024,Sumatera Utara,0
2024,Sumatera Utara,59000000
2024,Sumatera Utara,41500000
2024,Sumatera Utara,0
2024,Sumatera Utara,67500000
2024,Sumatera Utara,0
2024,Sumatera Utara,45800000
2024,Sumatera Utara,0
2024,Sumatera Utara,473700000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,16300000
2024,Sumatera Utara,83200000
2024,Sumatera Utara,2866700000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,7900000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,12000000
2024,Sumatera Utara,0
2024,Sumatera Utara,7700000
2024,Sumatera Utara,0
2024,Sumatera Utara,368400000
2024,Sumatera Utara,7600000
2024,Sumatera Utara,0
2024,Sumatera Utara,16300000
2024,Sumatera Utara,8200000
2024,Sumatera Utara,0
2024,Sumatera Utara,11700000
2024,Sumatera Utara,28928100000
2024,Sumatera Utara,13300000
2024,Sumatera Utara,8100000
2024,Sumatera Utara,0
2024,Sumatera Utara,6594300000
2024,Sumatera Utara,0
2024,Sumatera Utara,3283700000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,23638200000
2024,Sumatera Utara,1598100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,12500000
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1500000000
2024,Sumatera Utara,61222000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,65100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,62832300000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,300000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1158200000
2024,Sumatera Utara,100000000
2024,Sumatera Utara,0
2024,Sumatera Utara,100000000
2024,Sumatera Utara,0
2024,Sumatera Utara,4160400000
2024,Sumatera Utara,500000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,500000000
2024,Sumatera Utara,0
2024,Sumatera Utara,24805100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,500000000
2024,Sumatera Utara,500000000
2024,Sumatera Utara,0
2024,Sumatera Utara,11487700000
2024,Sumatera Utara,500000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,26000000
2024,Sumatera Utara,11757400000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,155700000
2024,Sumatera Utara,0
2024,Sumatera Utara,75200000
2024,Sumatera Utara,21900000
2024,Sumatera Utara,4345300000
2024,Sumatera Utara,120000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000
2024,Sumatera Utara,0
2024,Sumatera Utara,100000
2024,Sumatera Utara,72800000
2024,Sumatera Utara,500000
2024,Sumatera Utara,0
2024,Sumatera Utara,10554000000
2024,Sumatera Utara,0
2024,Sumatera Utara,180800000
2024,Sumatera Utara,500000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1900000
2024,Sumatera Utara,12000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000000
2024,Sumatera Utara,6115000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,500000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,504900000
2024,Sumatera Utara,500000
2024,Sumatera Utara,53500000
2024,Sumatera Utara,981800000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,3100000
2024,Sumatera Utara,106300000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,263100000
2024,Sumatera Utara,0
2024,Sumatera Utara,313000000
2024,Sumatera Utara,0
2024,Sumatera Utara,96100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,96100000
2024,Sumatera Utara,162200000
2024,Sumatera Utara,0
2024,Sumatera Utara,8900000
2024,Sumatera Utara,24100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,16090200000
2024,Sumatera Utara,0
2024,Sumatera Utara,62100000
2024,Sumatera Utara,0
2024,Sumatera Utara,32500000
2024,Sumatera Utara,0
2024,Sumatera Utara,1000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1944800000
2024,Sumatera Utara,0
2024,Sumatera Utara,140000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,50000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,8400000
2024,Sumatera Utara,0
2024,Sumatera Utara,59800000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,5000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,22000000
2024,Sumatera Utara,18200000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2027700000
2024,Sumatera Utara,0
2024,Sumatera Utara,1100000000
2024,Sumatera Utara,7700000
2024,Sumatera Utara,43100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,250000000
2024,Sumatera Utara,1682000000
2024,Sumatera Utara,700000000
2024,Sumatera Utara,0
2024,Sumatera Utara,300000000
2024,Sumatera Utara,2905600000
2024,Sumatera Utara,20000000
2024,Sumatera Utara,97100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,13858300000
2024,Sumatera Utara,0
2024,Sumatera Utara,4200000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,653500000
2024,Sumatera Utara,1467000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,13180200000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,21300000
2024,Sumatera Utara,0
2024,Sumatera Utara,8762600000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2128900000
2024,Sumatera Utara,10700000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,26841500000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,3400000
2024,Sumatera Utara,0
2024,Sumatera Utara,7344300000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,200000
2024,Sumatera Utara,11739200000
2024,Sumatera Utara,0
2024,Sumatera Utara,18872000000
2024,Sumatera Utara,28000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,8576700000
2024,Sumatera Utara,73600000
2024,Sumatera Utara,197100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,200000
2024,Sumatera Utara,0
2024,Sumatera Utara,343700000
2024,Sumatera Utara,0
2024,Sumatera Utara,390800000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1839000000
2024,Sumatera Utara,21844300000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,150000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,4530900000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,200000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,800000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1085100000
2024,Sumatera Utara,706900000
2024,Sumatera Utara,0
2024,Sumatera Utara,207900000
2024,Sumatera Utara,0
2024,Sumatera Utara,2000000000
2024,Sumatera Utara,200000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,2769100000
2024,Sumatera Utara,10000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,45000000
2024,Sumatera Utara,0
2024,Sumatera Utara,851500000
2024,Sumatera Utara,0
2024,Sumatera Utara,43000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,341600000
2024,Sumatera Utara,1000000000
2024,Sumatera Utara,1839000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,5560600000
2024,Sumatera Utara,2208000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,32518000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,15000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,36505800000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,58221900000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,27000000
2024,Sumatera Utara,0
2024,Sumatera Utara,350000000
2024,Sumatera Utara,1040900000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,386700000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,96100000
2024,Sumatera Utara,0
2024,Sumatera Utara,96100000
2024,Sumatera Utara,200000
2024,Sumatera Utara,11700000
2024,Sumatera Utara,0
2024,Sumatera Utara,1400000
2024,Sumatera Utara,173000000
2024,Sumatera Utara,1608900000
2024,Sumatera Utara,96100000
2024,Sumatera Utara,2345200000
2024,Sumatera Utara,0
2024,Sumatera Utara,1600000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,420200000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,107500000
2024,Sumatera Utara,0
2024,Sumatera Utara,40000000
2024,Sumatera Utara,0
2024,Sumatera Utara,520000000
2024,Sumatera Utara,0
2024,Sumatera Utara,97200000
2024,Sumatera Utara,0
2024,Sumatera Utara,2800000
2024,Sumatera Utara,1109000000
2024,Sumatera Utara,0
2024,Sumatera Utara,3798900000
2024,Sumatera Utara,0
2024,Sumatera Utara,32000000
2024,Sumatera Utara,500000000
2024,Sumatera Utara,0
2024,Sumatera Utara,7400000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1500000000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,205400000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1232100000
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,0
2024,Sumatera Utara,1722800000
2024,Sumatera Utara,122100000
2024,Sumatera Utara,1496200000
