kab_id,sektor_id,tahun,nilai
12.07,16,2025,875610000000
12.07,17,2025,240160000000
12.08,1,2021,16663000000000
12.08,2,2021,64000000000
12.08,3,2021,2791000000000
12.08,4,2021,24000000000
12.08,5,2021,23000000000
12.08,6,2021,2409000000000
12.08,7,2021,3798000000000
12.08,8,2021,436000000000
12.08,9,2021,225000000000
12.08,10,2021,207000000000
12.08,11,2021,262000000000
12.08,12,2021,243000000000
12.08,13,2021,22000000000
12.08,14,2021,1064000000000
12.08,15,2021,287000000000
12.08,16,2021,102000000000
12.08,17,2021,28000000000
12.08,1,2022,17619000000000
12.08,2,2022,67000000000
12.08,3,2022,2847000000000
12.08,4,2022,25000000000
12.08,5,2022,24000000000
12.08,6,2022,2450000000000
12.08,7,2022,3996000000000
12.08,8,2022,468000000000
12.08,9,2022,238000000000
12.08,10,2022,219000000000
12.08,11,2022,272000000000
12.08,12,2022,251000000000
12.08,13,2022,24000000000
12.08,14,2022,1056000000000
12.08,15,2022,300000000000
12.08,16,2022,105000000000
12.08,17,2022,30000000000
12.08,1,2023,18510000000000
12.08,2,2023,70000000000
12.08,3,2023,2935000000000
12.08,4,2023,26000000000
12.08,5,2023,24000000000
12.08,6,2023,2579000000000
12.08,7,2023,4270000000000
12.08,8,2023,516000000000
12.08,9,2023,262000000000
12.08,10,2023,236000000000
12.08,11,2023,286000000000
12.08,12,2023,257000000000
12.08,13,2023,25000000000
12.08,14,2023,1057000000000
12.08,15,2023,314000000000
12.08,16,2023,113000000000
12.08,17,2023,32000000000
12.08,1,2024,19477000000000
12.08,2,2024,73000000000
12.08,3,2024,3005000000000
12.08,4,2024,27000000000
12.08,5,2024,25000000000
12.08,6,2024,2585000000000
12.08,7,2024,4539000000000
12.08,8,2024,573000000000
12.08,9,2024,294000000000
12.08,10,2024,256000000000
12.08,11,2024,298000000000
12.08,12,2024,271000000000
12.08,13,2024,26000000000
12.08,14,2024,1115000000000
12.08,15,2024,333000000000
12.08,16,2024,123000000000
12.08,17,2024,35000000000
12.08,1,2025,20274000000000
12.08,2,2025,75000000000
12.08,3,2025,3246000000000
12.08,4,2025,28000000000
12.08,5,2025,26000000000
12.08,6,2025,2706000000000
12.08,7,2025,4816000000000
12.08,8,2025,620000000000
12.08,9,2025,306000000000
12.08,10,2025,271000000000
12.08,11,2025,302000000000
12.08,12,2025,293000000000
12.08,13,2025,27000000000
12.08,14,2025,1112000000000
12.08,15,2025,350000000000
