tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun_awal,tahun_akhir,n_nij,c_cij,s_sij,d_dij,keunggulan_kompetitif,spesialisasi
kabupaten,12,1201,10,2023,2024,3438537511.77,1629765524.97,-1828303036.73,3240000000,0,1
kabupaten,12,1201,11,2023,2024,3992264263.33,-918249690.26,325985426.92,3400000000,1,0
kabupaten,12,1201,12,2023,2024,8423084137.35,628535874.41,-3001620011.76,6050000000,0,1
kabupaten,12,1201,13,2023,2024,1187922422.52,24600405.85,537477171.62,1750000000,1,1
kabupaten,12,1201,14,2023,2024,28656490987.72,6010664063.74,10882844948.54,45550000000,1,1
kabupaten,12,1201,15,2023,2024,4501230178.49,568580591,-369810769.48,4700000000,0,1
kabupaten,12,1201,16,2023,2024,1367971629.66,29130901.31,242897469.03,1640000000,1,1
kabupaten,12,1201,17,2023,2024,383233228.6,115030923.96,151735847.44,650000000,1,1
kabupaten,12,1201,1,2024,2025,114668929110.2,75069569865.17,-10338498975.37,179400000000,0,1
kabupaten,12,1201,2,2024,2025,699512137.47,-296426354.57,276914217.1,680000000,1,0
kabupaten,12,1201,3,2024,2025,25240286897.76,4563653829.78,-13743940727.54,16060000000,0,1
kabupaten,12,1201,4,2024,2025,1334090658.8,160033770.48,-1364124429.28,130000000,0,1
kabupaten,12,1201,5,2024,2025,277738785.38,301964634.89,-589703420.27,-10000000,0,1
kabupaten,12,1201,6,2024,2025,24755645999.14,-24951362680.65,85716681.51,-110000000,1,0
kabupaten,12,1201,7,2024,2025,29844375434.62,32292196162.08,-21996571596.7,40140000000,0,1
kabupaten,12,1201,8,2024,2025,5560973916.47,-49297401255.91,45676427339.45,1940000000,1,0
kabupaten,12,1201,9,2024,2025,3767625499.91,1815541507.69,306832992.4,5890000000,1,1
kabupaten,12,1201,10,2024,2025,2113589205.23,2556431273.31,-2050020478.54,2620000000,0,1
kabupaten,12,1201,11,2024,2025,2443274883.53,123799663.14,-1327074546.66,1240000000,0,1
kabupaten,12,1201,12,2024,2025,5121786549.15,9875386041.04,-3037172590.19,11960000000,0,1
kabupaten,12,1201,13,2024,2025,748802655.17,1901144765.63,-1239947420.8,1410000000,0,1
kabupaten,12,1201,14,2024,2025,18161932433.31,-21830619019.26,1438686585.96,-2230000000,1,0
kabupaten,12,1201,15,2024,2025,2780339381.83,1141255016.97,-2491594398.8,1430000000,0,1
kabupaten,12,1201,16,2024,2025,851220676.99,1554152786.21,24626536.81,2430000000,1,1
kabupaten,12,1201,17,2024,2025,244091366.11,33929177.72,-118020543.83,160000000,0,1
kabupaten,12,1202,1,2021,2022,131486769591.61,8451177058.98,-6347946650.59,133590000000,0,1
kabupaten,12,1202,2,2021,2022,233890758.95,-104417941.38,90527182.42,220000000,1,0
kabupaten,12,1202,3,2021,2022,6092499890.81,-3536728652.75,2544228761.95,5100000000,1,0
kabupaten,12,1202,4,2021,2022,377060253.83,6807565.47,-193867819.3,190000000,0,1
kabupaten,12,1202,5,2021,2022,302404213.6,-163722368.4,151318154.8,290000000,1,0
kabupaten,12,1202,6,2021,2022,38621270635.56,-13840178233.44,7928907597.88,32710000000,1,0
kabupaten,12,1202,7,2021,2022,40469716391.17,15821258731.92,-17760975123.09,38530000000,0,1
kabupaten,12,1202,8,2021,2022,13327048194.52,23235528594.2,-15332576788.72,21230000000,0,1
kabupaten,12,1202,9,2021,2022,6550358770.46,3510348835.59,-170707606.05,9890000000,0,1
kabupaten,12,1202,10,2021,2022,2839292061.72,1726509560.14,-1665801621.86,2900000000,0,1
kabupaten,12,1202,11,2021,2022,4424079143.6,-853055678.66,-601023464.94,2970000000,0,0
kabupaten,12,1202,12,2021,2022,5834038789.5,-242953875.13,398915085.63,5990000000,1,0
kabupaten,12,1202,13,2021,2022,811293804.29,695668815.9,-376962620.19,1130000000,0,1
kabupaten,12,1202,14,2021,2022,27497993147.62,-31763822106.66,-844171040.96,-5110000000,0,0
kabupaten,12,1202,15,2021,2022,4962736649.07,431597799.46,-644334448.54,4750000000,0,1
kabupaten,12,1202,16,2021,2022,2061546224.88,45718822.02,322734953.1,2430000000,1,1
kabupaten,12,1202,17,2021,2022,368555135.32,311816748.19,-110371883.51,570000000,0,1
kabupaten,12,1202,1,2022,2023,146024222647.25,-57297047693.88,27542825046.63,116270000000,1,0
kabupaten,12,1202,2,2022,2023,258867358.09,-76256491.52,57389133.43,240000000,1,0
kabupaten,12,1202,3,2022,2023,6711524309.11,-2071901314.73,2610377005.61,7250000000,1,0
kabupaten,12,1202,4,2022,2023,409080525.26,-232315979.44,93235454.18,270000000,1,0
kabupaten,12,1202,5,2022,2023,334975362.79,-141658895.93,136683533.15,330000000,1,0
kabupaten,12,1202,6,2022,2023,42564403049.02,11788184688.9,-14932587737.92,39420000000,0,1
kabupaten,12,1202,7,2022,2023,44814596293.21,7071275605,6294128101.79,58180000000,1,1
kabupaten,12,1202,8,2022,2023,15185549779.68,24293997265,-17779547044.67,21700000000,0,1
kabupaten,12,1202,9,2022,2023,7436553195.98,7737172177.04,-4723725373.03,10450000000,0,1
kabupaten,12,1202,10,2022,2023,3153975799.99,1760339465.11,-2604315265.11,2310000000,0,1
kabupaten,12,1202,11,2022,2023,4836863982.84,475338417.08,-1512202399.92,3800000000,0,1
kabupaten,12,1202,12,2022,2023,6482198873.9,-2351765000.38,679566126.48,4810000000,1,0
kabupaten,12,1202,13,2022,2023,916300319.73,306061317.71,-412361637.44,810000000,0,1
kabupaten,12,1202,14,2022,2023,28883488493.82,-17794216030.99,15130727537.17,26220000000,1,0
kabupaten,12,1202,15,2022,2023,5496800497.27,2600380736.58,-2617181233.86,5480000000,0,1
kabupaten,12,1202,16,2022,2023,2306272826.6,651634412.41,-677907239.01,2280000000,0,1
kabupaten,12,1202,17,2022,2023,419094736.4,373880984.38,-382975720.78,410000000,0,1
kabupaten,12,1202,1,2023,2024,152519281023.3,-39841894792.95,-23067386230.35,89610000000,0,0
kabupaten,12,1202,2,2023,2024,272085533.69,-54488595.66,42403061.96,260000000,1,0
kabupaten,12,1202,3,2023,2024,7105908513.06,-575722042.89,-270186470.17,6260000000,0,0
kabupaten,12,1202,4,2023,2024,424473549.79,-199076513.95,-155397035.84,70000000,0,0
kabupaten,12,1202,5,2023,2024,353057383.83,-173825388.77,-89231995.07,90000000,0,0
kabupaten,12,1202,6,2023,2024,44735689874.47,13266651564.04,-23792341438.51,34210000000,0,1
kabupaten,12,1202,7,2023,2024,47939358727.76,-5579332689.07,31629973961.31,73990000000,1,0
kabupaten,12,1202,8,2023,2024,16344243390,4550608594.6,2805148015.4,23700000000,1,1
kabupaten,12,1202,9,2023,2024,7995090072.34,11082232898.06,-3727322970.39,15350000000,0,1
kabupaten,12,1202,10,2023,2024,3284137772.68,1556584595.29,-380722367.98,4460000000,0,1
kabupaten,12,1202,11,2023,2024,5049424691.85,-1161404244.17,1061979552.32,4950000000,1,0
kabupaten,12,1202,12,2023,2024,6752851129.22,503902029.24,-2956753158.46,4300000000,0,1
kabupaten,12,1202,13,2023,2024,961100655.99,19903207.28,368996136.74,1350000000,1,1
kabupaten,12,1202,14,2023,2024,30330244511.07,6361731825.62,10878023663.31,47570000000,1,1
kabupaten,12,1202,15,2023,2024,5796779780.7,732230155.51,-499009936.21,6030000000,0,1
kabupaten,12,1202,16,2023,2024,2431167227.13,51771609.16,-12938836.29,2470000000,0,1
kabupaten,12,1202,17,2023,2024,441573195.16,132542193.22,45884611.62,620000000,1,1
kabupaten,12,1202,1,2024,2025,92153197714.96,60329340893.33,-32712538608.28,119770000000,0,1
kabupaten,12,1202,2,2024,2025,167351637.95,-70917191.16,153565553.21,250000000,1,0
kabupaten,12,1202,3,2024,2025,4354979573.14,787416533.26,3807603893.6,8950000000,1,1
kabupaten,12,1202,4,2024,2025,251175033.33,30130251.92,998694714.75,1280000000,1,1
kabupaten,12,1202,5,2024,2025,209853641.24,228158188.53,-348011829.77,90000000,0,1
kabupaten,12,1202,6,2024,2025,27263559346.01,-27479103442.96,145544096.95,-70000000,1,0
kabupaten,12,1202,7,2024,2025,30317800526.81,32804451343.25,15117748129.93,78240000000,1,1
kabupaten,12,1202,8,2024,2025,10291387851.99,-91231982749.92,129790594897.93,48850000000,1,0
kabupaten,12,1202,9,2024,2025,5145103620.4,2479319981.36,7175576398.24,14800000000,1,1
kabupaten,12,1202,10,2024,2025,2058985937.12,2490387454.63,-49373391.75,4500000000,0,1
kabupaten,12,1202,11,2024,2025,3109434754.52,157553690.64,33011554.83,3300000000,1,1
kabupaten,12,1202,12,2024,2025,4089932358.18,7885853994.74,-6945786352.92,5030000000,0,1
kabupaten,12,1202,13,2024,2025,603882630.07,1533205435.74,-967088065.81,1170000000,0,1
kabupaten,12,1202,14,2024,2025,19203821819.49,-23082968698.11,21599146878.61,17720000000,1,0
kabupaten,12,1202,15,2024,2025,3579908318.71,1469456698.6,4390634982.69,9440000000,1,1
kabupaten,12,1202,16,2024,2025,1499671379.95,2738089565.44,-627760945.38,3610000000,0,1
kabupaten,12,1202,17,2024,2025,277443632.58,38565208.05,33991159.37,350000000,1,1
kabupaten,12,1203,1,2021,2022,217772614369.01,13997111103.61,86070274527.37,317840000000,1,1
kabupaten,12,1203,2,2021,2022,55703801157.68,-24868345674.73,-30095455482.95,740000000,0,0
kabupaten,12,1203,3,2021,2022,28143437141.01,-16337415233.08,14283978092.07,26090000000,1,0
kabupaten,12,1203,4,2021,2022,334534661.29,6039794.93,99425543.78,440000000,1,1
kabupaten,12,1203,5,2021,2022,404465635.69,-218978667.73,374513032.04,560000000,1,0
kabupaten,12,1203,6,2021,2022,53388046390.75,-19131946345.2,-26746100045.55,7510000000,0,0
kabupaten,12,1203,7,2021,2022,53414034252.86,20881719250.57,-6585753503.42,67710000000,0,1
kabupaten,12,1203,8,2021,2022,6810237391.52,11873556944.8,-5943794336.32,12740000000,0,1
kabupaten,12,1203,9,2021,2022,6398684157.07,3429066142.36,222249700.56,10050000000,1,1
kabupaten,12,1203,10,2021,2022,3579709878.45,2176740959.83,273549161.72,6030000000,1,1
kabupaten,12,1203,11,2021,2022,4036623744.93,-778346113.73,1031722368.79,4290000000,1,0
kabupaten,12,1203,12,2021,2022,9357520384.48,-389686445.54,-2927833938.94,6040000000,0,0
kabupaten,12,1203,13,2021,2022,226803160.2,194479342.83,-281282503.02,140000000,0,1
kabupaten,12,1203,14,2021,2022,27146448249.31,-31357741213.69,17311292964.37,13100000000,1,0
kabupaten,12,1203,15,2021,2022,3662871037.19,318551474.95,-441422512.14,3540000000,0,1
kabupaten,12,1203,16,2021,2022,3710594202.15,82289688.13,-1482883890.28,2310000000,0,1
kabupaten,12,1203,17,2021,2022,151202106.8,127924819.77,-109126926.57,170000000,0,1
kabupaten,12,1203,1,2022,2023,246686071651.68,-96794787581.14,101018715929.46,250910000000,1,0
kabupaten,12,1203,2,2022,2023,59065820173.1,-17399459894.13,-54306360278.96,-12640000000,0,0
kabupaten,12,1203,3,2022,2023,31129676053.55,-9609980351.97,15330304298.42,36850000000,1,0
kabupaten,12,1203,4,2022,2023,376534339.04,-213833067.98,307298728.94,470000000,1,0
kabupaten,12,1203,5,2022,2023,456648028.19,-193113472.48,356465444.29,620000000,1,0
kabupaten,12,1203,6,2022,2023,56950818779.36,15772493489.03,7226687731.62,79950000000,1,1
kabupaten,12,1203,7,2022,2023,59992635414.53,9466211778.65,18981152806.82,88440000000,1,1
kabupaten,12,1203,8,2022,2023,7854646511.27,12565943520.71,-70590031.98,20350000000,0,1
kabupaten,12,1203,9,2022,2023,7283836476.03,7578281959.3,-1802118435.32,13060000000,0,1
kabupaten,12,1203,10,2022,2023,4095311647.59,2285730510.42,138957841.99,6520000000,1,1
kabupaten,12,1203,11,2022,2023,4492375119.47,441484086.75,96140793.78,5030000000,1,1
kabupaten,12,1203,12,2022,2023,10218501051.95,-3707308831.13,3198807779.18,9710000000,1,0
kabupaten,12,1203,13,2022,2023,247351015.27,82619831.12,29153.61,330000000,1,1
kabupaten,12,1203,14,2022,2023,29422753763.96,-18126440537.63,15243686773.67,26540000000,1,0
kabupaten,12,1203,15,2022,2023,4058759776.91,1920084373.36,401155849.73,6380000000,1,1
kabupaten,12,1203,16,2022,2023,4047744144.65,1143684887.09,-151429031.74,5040000000,0,1
kabupaten,12,1203,17,2022,2023,168739457.79,150535115.58,-49274573.36,270000000,0,1
kabupaten,12,1203,1,2023,2024,260398931944.65,-68022788863.99,76883856919.34,269260000000,1,0
kabupaten,12,1203,2,2023,2024,58692018081.52,-11753824608.9,-16968193472.62,29970000000,0,0
kabupaten,12,1203,3,2023,2024,33121007221.73,-2683470228.35,5152463006.62,35590000000,1,0
kabupaten,12,1203,4,2023,2024,401841666.21,-188462244.84,86620578.63,300000000,1,0
kabupaten,12,1203,5,2023,2024,489854546.8,-241176536.55,121321989.75,370000000,1,0
kabupaten,12,1203,6,2023,2024,61224274388.63,18156445510.38,-42750719899.02,36630000000,0,1
kabupaten,12,1203,7,2023,2024,64706566875.32,-7530752879.18,36334186003.86,93510000000,1,0
kabupaten,12,1203,8,2023,2024,8912938684.15,2481564573.62,5565496742.23,16960000000,1,1
kabupaten,12,1203,9,2023,2024,7972961119.51,11051559296.27,-2174520415.78,16850000000,0,1
kabupaten,12,1203,10,2023,2024,4441381419.69,2105084006.29,473534574.02,7020000000,1,1
kabupaten,12,1203,11,2023,2024,4765268820.24,-1096046336,-629222484.24,3040000000,0,0
kabupaten,12,1203,12,2023,2024,10752156423.01,802332723.84,-1224489146.85,10330000000,0,1
kabupaten,12,1203,13,2023,2024,265044503.25,5488744.24,19466752.52,290000000,1,1
kabupaten,12,1203,14,2023,2024,30887994708.61,6478719249.87,-4386713958.48,32980000000,0,1
kabupaten,12,1203,15,2023,2024,4397626444.77,555493708.12,1016879847.11,5970000000,1,1
kabupaten,12,1203,16,2023,2024,4319169248.36,91976536.93,2738854214.71,7150000000,1,1
kabupaten,12,1203,17,2023,2024,183066791.62,54949155.28,11984053.11,250000000,1,1
kabupaten,12,1203,1,2024,2025,160766483816.53,105247959342.53,44135556840.94,310150000000,1,1
kabupaten,12,1203,2,2024,2025,35328904775.73,-14971031798.83,-21567872976.9,-1210000000,0,0
kabupaten,12,1203,3,2024,2025,20488031654.99,3704406550.75,4277561794.26,28470000000,1,1
kabupaten,12,1203,4,2024,2025,244681671.71,29351326.49,-194032998.2,80000000,0,1
kabupaten,12,1203,5,2024,2025,298399481.43,324427466.39,-102826947.82,520000000,0,1
kabupaten,12,1203,6,2024,2025,37011570892.06,-37304182195.06,8842611303,8550000000,1,0
kabupaten,12,1203,7,2024,2025,40734038013.47,44075023412.24,2010938574.29,86820000000,1,1
kabupaten,12,1203,8,2024,2025,5731277082.43,-50807119451.59,66095842369.16,21020000000,1,0
kabupaten,12,1203,9,2024,2025,5176389817.26,2494396158.39,2969214024.34,10640000000,1,1
kabupaten,12,1203,10,2024,2025,2813691648.3,3403220126.86,1283088224.84,7500000000,1,1
kabupaten,12,1203,11,2024,2025,2886299237.26,146247512.18,-1252546749.44,1780000000,0,1
kabupaten,12,1203,12,2024,2025,6614964567.48,12754402809.42,-859367376.9,18510000000,0,1
kabupaten,12,1203,13,2024,2025,164104957.14,416648202.48,-753159.62,580000000,0,1
kabupaten,12,1203,14,2024,2025,19100518339.28,-22958798050.06,9998279710.79,6140000000,1,0
kabupaten,12,1203,15,2024,2025,2757022310.58,1131683982.33,-978706292.91,2910000000,0,1
kabupaten,12,1203,16,2024,2025,2745806504.16,5013274400.17,-759080904.33,7000000000,0,1
kabupaten,12,1203,17,2024,2025,114814439.44,15959431.84,29226128.72,160000000,1,1
kabupaten,12,1204,1,2021,2022,63788388805.56,4099933170.29,-14888321975.85,53000000000,0,1
kabupaten,12,1204,2,2021,2022,11387408668.25,-5083782600.4,2696373932.15,9000000000,1,0
kabupaten,12,1204,3,2021,2022,236253291.87,-137146294.9,900893003.02,1000000000,1,0
kabupaten,12,1204,4,2021,2022,141751975.12,2559235.14,-144311210.26,0,0,1
kabupaten,12,1204,6,2021,2022,13277435003.23,-4758053370.68,-7519381632.55,1000000000,0,0
kabupaten,12,1204,7,2021,2022,10725899451.01,4193190500.94,-4919089951.95,10000000000,0,1
kabupaten,12,1204,8,2021,2022,1748274359.86,3048092742.37,-3796367102.23,1000000000,0,1
kabupaten,12,1204,9,2021,2022,2268031601.98,1215442141.73,-2483473743.71,1000000000,0,1
kabupaten,12,1204,10,2021,2022,330754608.62,201124428.71,468120962.67,1000000000,1,1
kabupaten,12,1204,11,2021,2022,1748274359.86,-337104134.47,-411170225.38,1000000000,0,0
kabupaten,12,1204,12,2021,2022,2362532918.72,-98385792.15,-2264147126.58,-0,0,0
kabupaten,12,1204,13,2021,2022,94501316.75,81033059.51,-175534376.26,0,0,1
kabupaten,12,1204,14,2021,2022,14931208046.34,-17247521798.24,4316313751.9,2000000000,1,0
kabupaten,12,1204,15,2021,2022,1748274359.86,152043402.65,99682237.5,2000000000,1,1
kabupaten,12,1204,16,2021,2022,945013167.49,20957516.4,34029316.11,1000000000,1,1
kabupaten,12,1204,17,2021,2022,236253291.87,199882530.89,-436135822.76,0,0,1
kabupaten,12,1204,1,2022,2023,70249691179.39,-27564604234.94,9314913055.55,52000000000,1,0
kabupaten,12,1204,2,2022,2023,12517763930.75,-3687451233.88,5169687303.13,14000000000,1,0
kabupaten,12,1204,3,2022,2023,300426334.34,-92744015.88,-207682318.46,-0,0,0
kabupaten,12,1204,4,2022,2023,150213167.17,-85305745.2,-64907421.96,-0,0,0
kabupaten,12,1204,6,2022,2023,14120037713.89,3910535575.79,-10030573289.68,8000000000,0,1
kabupaten,12,1204,7,2022,2023,11866840206.35,1872463540.91,-1739303747.26,12000000000,0,1
kabupaten,12,1204,8,2022,2023,1902700117.47,3043959034.79,-2946659152.26,2000000000,0,1
kabupaten,12,1204,9,2022,2023,2453481730.43,2552662514.65,-3006144245.07,2000000000,0,1
kabupaten,12,1204,10,2022,2023,400568445.78,223570657.58,-624139103.36,0,0,1
kabupaten,12,1204,11,2022,2023,1902700117.47,186986126.8,-89686244.28,2000000000,0,1
kabupaten,12,1204,12,2022,2023,2503552786.15,-908297930.01,-595254856.14,1000000000,0,0
kabupaten,12,1204,13,2022,2023,100142111.45,33449324.34,-133591435.79,0,0,1
kabupaten,12,1204,14,2022,2023,15922595719.92,-9809414402.11,2886818682.19,9000000000,1,0
kabupaten,12,1204,15,2022,2023,1952771173.2,923800771.79,-1876571944.98,1000000000,0,1
kabupaten,12,1204,16,2022,2023,1051492170.18,297097756.42,-1348589926.6,0,0,1
kabupaten,12,1204,17,2022,2023,250355278.62,223345868.81,-473701147.42,0,0,1
kabupaten,12,1204,1,2023,2024,73176423572.07,-19115533129.46,-10060890442.61,44000000000,0,0
kabupaten,12,1204,2,2023,2024,13277371699.67,-2658962893.53,2381591193.85,13000000000,1,0
kabupaten,12,1204,3,2023,2024,301758447.72,-24448526.13,-277309921.59,0,0,0
kabupaten,12,1204,4,2023,2024,150879223.86,-70761794.06,-80117429.8,0,0,0
kabupaten,12,1204,6,2023,2024,14584991639.79,4325271448.65,-5910263088.44,13000000000,0,1
kabupaten,12,1204,7,2023,2024,12522975580.38,-1457463113.28,-4065512467.09,7000000000,0,0
kabupaten,12,1204,8,2023,2024,2011722984.8,560109372.22,-571832357.02,2000000000,0,1
kabupaten,12,1204,9,2023,2024,2564946805.62,3555349297.36,-5120296102.98,1000000000,0,1
kabupaten,12,1204,10,2023,2024,402344596.96,190699491,406955912.04,1000000000,1,1
kabupaten,12,1204,11,2023,2024,2011722984.8,-462710854.25,-549012130.55,1000000000,0,0
kabupaten,12,1204,12,2023,2024,2564946805.62,191397955.55,-1756344761.16,1000000000,0,1
kabupaten,12,1204,13,2023,2024,100586149.24,2083014.89,-102669164.13,0,0,1
kabupaten,12,1204,14,2023,2024,16445835400.73,3449493934.33,5104670664.94,25000000000,1,1
kabupaten,12,1204,15,2023,2024,2011722984.8,254114230.61,-265837215.41,2000000000,0,1
kabupaten,12,1204,16,2023,2024,1056154567.02,22490769.39,-78645336.41,1000000000,0,1
kabupaten,12,1204,17,2023,2024,251465373.1,75479608.9,673055018,1000000000,1,1
kabupaten,12,1204,1,2024,2025,44243404812.83,28964545099.03,-17207949911.86,56000000000,0,1
kabupaten,12,1204,2,2024,2025,8175732577.15,-3464561190.57,9288828613.41,14000000000,1,0
kabupaten,12,1204,3,2024,2025,177091680.37,32019648.93,-209111329.3,0,0,1
kabupaten,12,1204,4,2024,2025,88545840.19,10621710.43,-99167550.62,0,0,1
kabupaten,12,1204,6,2024,2025,8943129858.76,-9013833717.53,-5929296141.24,-6000000000,0,0
kabupaten,12,1204,7,2024,2025,7555911695.85,8175643789.24,-2731555485.1,13000000000,0,1
kabupaten,12,1204,8,2024,2025,1239641762.6,-10989283226.73,11749641464.13,2000000000,1,0
kabupaten,12,1204,9,2024,2025,1534794563.22,739586043.09,725619393.69,3000000000,1,1
kabupaten,12,1204,10,2024,2025,265637520.56,321294253.03,-586931773.59,0,0,1
kabupaten,12,1204,11,2024,2025,1210126482.54,61316576.33,728556941.13,2000000000,1,1
kabupaten,12,1204,12,2024,2025,1534794563.22,2959258192.44,-494052755.66,4000000000,0,1
kabupaten,12,1204,13,2024,2025,59030560.12,149873454.13,-208904014.25,0,0,1
kabupaten,12,1204,14,2024,2025,10389378581.8,-12488019460.43,23098640878.63,21000000000,1,0
kabupaten,12,1204,15,2024,2025,1239641762.6,508839816.48,-748481579.08,1000000000,0,1
kabupaten,12,1204,16,2024,2025,649336161.36,1185553443.01,-834889604.38,1000000000,0,1
kabupaten,12,1204,17,2024,2025,177091680.37,24616090.24,-201707770.61,0,0,1
kabupaten,12,1205,1,2021,2022,631246588073.73,40572726064.05,110020685862.22,781840000000,1,1
kabupaten,12,1205,2,2021,2022,141179297143.97,-63027935087.46,56888637943.5,135040000000,1,0
kabupaten,12,1205,3,2021,2022,196201271301.31,-113895883521.51,2864612220.2,85170000000,1,0
kabupaten,12,1205,4,2021,2022,3462528245.68,62513583.65,-505041829.34,3020000000,0,1
kabupaten,12,1205,5,2021,2022,603863414.03,-326933104.39,83069690.37,360000000,1,0
kabupaten,12,1205,6,2021,2022,101503864320.08,-36374556053.03,84590691732.96,149720000000,1,0
kabupaten,12,1205,7,2021,2022,135981252216.19,53160604171.49,-87641856387.68,101500000000,0,1
kabupaten,12,1205,8,2021,2022,27355296159.33,47693589520.74,-26198885680.07,48850000000,0,1
kabupaten,12,1205,9,2021,2022,28415128426.67,15227717516.12,-6222845942.79,37420000000,0,1
kabupaten,12,1205,10,2021,2022,22841440764.81,13889365725.86,-33040806490.67,3690000000,0,1
kabupaten,12,1205,11,2021,2022,26742927626.79,-5156599946.7,-1416327680.09,20170000000,0,0
kabupaten,12,1205,12,2021,2022,38629303247.48,-1608686410.26,-10230616837.22,26790000000,0,0
kabupaten,12,1205,13,2021,2022,6869300714.48,5890293095.88,-2089593810.36,10670000000,0,1
kabupaten,12,1205,14,2021,2022,41185563865.54,-47574778165.24,-2070785700.29,-8460000000,0,0
kabupaten,12,1205,15,2021,2022,17595672672.08,1530255208.43,-7215927880.51,11910000000,0,1
kabupaten,12,1205,16,2021,2022,6709593489.18,148798366.41,-108391855.59,6750000000,0,1
kabupaten,12,1205,17,2021,2022,2686672435.17,2273064141.27,-1309736576.44,3650000000,0,1
kabupaten,12,1205,1,2022,2023,708073325269.75,-277834117882.97,227660792613.22,657900000000,1,0
kabupaten,12,1205,2,2022,2023,156367901338.51,-46062460829.22,62944559490.71,173250000000,1,0
kabupaten,12,1205,3,2022,2023,212177100047.38,-65500770360.92,-21166329686.46,125510000000,0,0
kabupaten,12,1205,4,2022,2023,3820421551.67,-2169609453.03,739187901.36,2390000000,1,0
kabupaten,12,1205,5,2022,2023,657933672.2,-278235858.38,-439697813.82,-60000000,0,0
kabupaten,12,1205,6,2022,2023,115059280367.03,31865595426.68,36095124206.3,183020000000,1,1
kabupaten,12,1205,7,2022,2023,149180201289.47,23539078902.44,-29869280191.92,142850000000,0,1
kabupaten,12,1205,8,2022,2023,31434108072.35,50288606380.22,-36132714452.57,45590000000,0,1
kabupaten,12,1205,9,2022,2023,31984889685.3,33277863014.91,-9762752700.21,55500000000,0,1
kabupaten,12,1205,10,2022,2023,24389611242.68,13612658413.35,-12412269656.03,25590000000,0,1
kabupaten,12,1205,11,2022,2023,29349149312.04,2884261005.92,-8063410317.97,24170000000,0,1
kabupaten,12,1205,12,2022,2023,42276494478.61,-15338063824.91,-3208430653.7,23730000000,0,0
kabupaten,12,1205,13,2022,2023,7813588245.58,2609883531.62,-5503471777.2,4920000000,0,1
kabupaten,12,1205,14,2022,2023,43220333878.99,-26626699130.85,43186365251.86,59780000000,1,0
kabupaten,12,1205,15,2022,2023,19242306714.35,9102990681.99,-6725297396.35,21620000000,0,1
kabupaten,12,1205,16,2022,2023,7448069538.8,2104442441.3,-502511980.1,9050000000,0,1
kabupaten,12,1205,17,2022,2023,3029799581.8,2702931704.3,-912731286.1,4820000000,0,1
kabupaten,12,1205,1,2023,2024,744300790431.23,-194430196547.68,199229406116.45,749100000000,1,0
kabupaten,12,1205,2,2023,2024,165774523770.14,-33198461063.5,-9566062706.64,123010000000,0,0
kabupaten,12,1205,3,2023,2024,219430193359.21,-17778275495.63,-6641917863.58,195010000000,0,0
kabupaten,12,1205,4,2023,2024,3957562041.85,-1856081858.13,-201480183.72,1900000000,0,0
kabupaten,12,1205,5,2023,2024,657833416.03,-323879784.2,-153953631.83,180000000,0,0
kabupaten,12,1205,6,2023,2024,124774100547.69,37002548095.89,-107686648643.58,54090000000,0,1
kabupaten,12,1205,7,2023,2024,157026043439.99,-18275182656.82,42709139216.83,181460000000,1,0
kabupaten,12,1205,8,2023,2024,33866350587.6,9429161226.64,6274488185.76,49570000000,1,1
kabupaten,12,1205,9,2023,2024,34917978777.91,48400852228.66,-18288831006.57,65030000000,0,1
kabupaten,12,1205,10,2023,2024,25784756426.92,12221215255.15,1714028317.93,39720000000,1,1
kabupaten,12,1205,11,2023,2024,30694869302.07,-7060042214.13,28175172912.07,51810000000,1,0
kabupaten,12,1205,12,2023,2024,43657406354.62,3257743319.42,-29265149674.04,17650000000,0,1
kabupaten,12,1205,13,2023,2024,8095676221.58,167651453.44,-1333327675.02,6930000000,0,1
kabupaten,12,1205,14,2023,2024,46418496151.26,9736223001.93,19365280846.82,75520000000,1,1
kabupaten,12,1205,15,2023,2024,20414964849.74,2578751212.26,3196283938,26190000000,1,1
kabupaten,12,1205,16,2023,2024,7936247175.03,169002067.15,4834750757.81,12940000000,1,1
kabupaten,12,1205,17,2023,2024,3285646564.92,986216569.83,988136865.25,5260000000,1,1
kabupaten,12,1205,1,2024,2025,458914495056.51,300434599120.36,-3929094176.86,755420000000,0,1
kabupaten,12,1205,2,2024,2025,100918055282.15,-42765192532.73,-13512862749.42,44640000000,0,0
kabupaten,12,1205,3,2024,2025,134531827133.48,24324473434.52,55253699432,214110000000,1,1
kabupaten,12,1205,4,2024,2025,2378636420.19,285334547.85,1516029031.96,4180000000,1,1
kabupaten,12,1205,5,2024,2025,391372613.62,425510208.15,-396882821.77,420000000,0,1
kabupaten,12,1205,6,2024,2025,74822120415.39,-75413659699.47,51539284.08,-540000000,1,0
kabupaten,12,1205,7,2024,2025,97509040435,105506683100.18,-18505723535.18,184510000000,0,1
kabupaten,12,1205,8,2024,2025,21338071720.77,-189159578780.13,232251507059.35,64430000000,1,0
kabupaten,12,1205,9,2024,2025,22411542456.62,10799662966.09,-16501205422.71,16710000000,0,1
kabupaten,12,1205,10,2024,2025,16304535859.01,19720684257.6,-7725220116.61,28300000000,0,1
kabupaten,12,1205,11,2024,2025,19542952387.41,990232797.21,8346814815.38,28880000000,1,1
