tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,nilai_lq,kategori,persen_daerah,persen_acuan
provinsi,15,,8,2024,0.7049,"Non Basis",3.44,4.88
provinsi,15,,9,2024,0.3707,"Non Basis",1.24,3.36
provinsi,15,,10,2024,0.6188,"Non Basis",4.35,7.02
provinsi,15,,11,2024,0.5082,"Non Basis",2.14,4.2
provinsi,15,,12,2024,0.5131,"Non Basis",1.46,2.85
provinsi,15,,13,2024,0.6307,"Non Basis",1.28,2.03
provinsi,15,,14,2024,0.9742,"Non Basis",3.18,3.26
provinsi,15,,15,2024,1.1113,Basis,3.35,3.01
provinsi,15,,16,2024,0.9603,"Non Basis",1.42,1.48
provinsi,15,,17,2024,0.5049,"Non Basis",1.09,2.16
provinsi,15,,1,2025,2.2831,Basis,27.08,11.86
provinsi,15,,2,2025,2.9864,Basis,21.79,7.3
provinsi,15,,3,2025,0.4725,"Non Basis",10.02,21.21
provinsi,15,,4,2025,0.0633,"Non Basis",0.07,1.07
provinsi,15,,5,2025,1.4541,Basis,0.12,0.08
provinsi,15,,6,2025,0.7242,"Non Basis",7.3,10.08
provinsi,15,,7,2025,0.7791,"Non Basis",10.63,13.65
provinsi,15,,8,2025,0.7072,"Non Basis",3.57,5.04
provinsi,15,,9,2025,0.3565,"Non Basis",1.22,3.43
provinsi,15,,10,2025,0.621,"Non Basis",4.49,7.24
provinsi,15,,11,2025,0.533,"Non Basis",2.21,4.16
provinsi,15,,12,2025,0.5167,"Non Basis",1.45,2.81
provinsi,15,,13,2025,0.6199,"Non Basis",1.31,2.11
provinsi,15,,14,2025,0.9154,"Non Basis",2.95,3.22
provinsi,15,,15,2025,1.0952,Basis,3.29,3.01
provinsi,15,,16,2025,0.9489,"Non Basis",1.41,1.48
provinsi,15,,17,2025,0.4749,"Non Basis",1.07,2.25
provinsi,17,,1,2021,2.0816,Basis,27.4,13.16
provinsi,17,,2,2021,0.4433,"Non Basis",3.42,7.71
provinsi,17,,3,2021,0.271,"Non Basis",5.8,21.41
provinsi,17,,4,2021,0.1032,"Non Basis",0.11,1.08
provinsi,17,,5,2021,2.2913,Basis,0.21,0.09
provinsi,17,,6,2021,0.4549,"Non Basis",4.7,10.33
provinsi,17,,7,2021,1.1637,Basis,15.81,13.59
provinsi,17,,8,2021,2.0523,Basis,7.81,3.81
provinsi,17,,9,2021,0.5857,"Non Basis",1.71,2.91
provinsi,17,,10,2021,0.7662,"Non Basis",5,6.53
provinsi,17,,11,2021,0.8257,"Non Basis",3.6,4.35
provinsi,17,,12,2021,1.3836,Basis,4.32,3.12
provinsi,17,,13,2021,1.1486,Basis,2.12,1.85
provinsi,17,,14,2021,2.6251,Basis,8.96,3.41
provinsi,17,,15,2021,1.9001,Basis,6.24,3.29
provinsi,17,,16,2021,1.3326,Basis,1.96,1.47
provinsi,17,,17,2021,0.4347,"Non Basis",0.82,1.88
provinsi,17,,1,2022,2.1402,Basis,27.44,12.82
provinsi,17,,2,2022,0.4152,"Non Basis",3.18,7.66
provinsi,17,,3,2022,0.268,"Non Basis",5.74,21.4
provinsi,17,,4,2022,0.1052,"Non Basis",0.11,1.09
provinsi,17,,5,2022,2.3501,Basis,0.21,0.09
provinsi,17,,6,2022,0.4497,"Non Basis",4.52,10.04
provinsi,17,,7,2022,1.1551,Basis,15.78,13.66
provinsi,17,,8,2022,1.9544,Basis,8.5,4.35
provinsi,17,,9,2022,0.5705,"Non Basis",1.77,3.11
provinsi,17,,10,2022,0.7746,"Non Basis",5.19,6.7
provinsi,17,,11,2022,0.7792,"Non Basis",3.3,4.23
provinsi,17,,12,2022,1.4214,Basis,4.3,3.03
provinsi,17,,13,2022,1.183,Basis,2.27,1.91
provinsi,17,,14,2022,2.5813,Basis,8.61,3.33
provinsi,17,,15,2022,1.9946,Basis,6.28,3.15
provinsi,17,,16,2022,1.3489,Basis,1.94,1.44
provinsi,17,,17,2022,0.4321,"Non Basis",0.85,1.96
provinsi,17,,1,2023,2.1727,Basis,26.87,12.37
provinsi,17,,2,2023,0.4252,"Non Basis",3.29,7.74
provinsi,17,,3,2023,0.2628,"Non Basis",5.6,21.32
provinsi,17,,4,2023,0.105,"Non Basis",0.11,1.09
provinsi,17,,5,2023,2.3606,Basis,0.22,0.09
provinsi,17,,6,2023,0.4537,"Non Basis",4.55,10.03
provinsi,17,,7,2023,1.144,Basis,15.6,13.64
provinsi,17,,8,2023,1.8528,Basis,8.74,4.72
provinsi,17,,9,2023,0.5743,"Non Basis",1.87,3.25
provinsi,17,,10,2023,0.7951,"Non Basis",5.46,6.86
provinsi,17,,11,2023,0.7112,"Non Basis",3,4.22
provinsi,17,,12,2023,1.4864,Basis,4.34,2.92
provinsi,17,,13,2023,1.1876,Basis,2.34,1.97
provinsi,17,,14,2023,2.7201,Basis,8.77,3.22
provinsi,17,,15,2023,2.0712,Basis,6.32,3.05
provinsi,17,,16,2023,1.4105,Basis,2.03,1.44
provinsi,17,,17,2023,0.4331,"Non Basis",0.89,2.06
provinsi,17,,1,2024,2.2237,Basis,26.34,11.84
provinsi,17,,2,2024,0.4187,"Non Basis",3.23,7.73
provinsi,17,,3,2024,0.2566,"Non Basis",5.43,21.18
provinsi,17,,4,2024,0.1047,"Non Basis",0.11,1.09
provinsi,17,,5,2024,2.4769,Basis,0.22,0.09
provinsi,17,,6,2024,0.4499,"Non Basis",4.59,10.21
provinsi,17,,7,2024,1.1321,Basis,15.41,13.61
provinsi,17,,8,2024,1.7806,Basis,8.68,4.88
provinsi,17,,9,2024,0.5819,"Non Basis",1.95,3.36
provinsi,17,,10,2024,0.8111,"Non Basis",5.7,7.02
provinsi,17,,11,2024,0.7194,"Non Basis",3.02,4.2
provinsi,17,,12,2024,1.5189,Basis,4.33,2.85
provinsi,17,,13,2024,1.1911,Basis,2.42,2.03
provinsi,17,,14,2024,2.7833,Basis,9.08,3.26
provinsi,17,,15,2024,2.134,Basis,6.43,3.01
provinsi,17,,16,2024,1.4293,Basis,2.11,1.48
provinsi,17,,17,2024,0.4333,"Non Basis",0.93,2.16
provinsi,17,,1,2025,2.2056,Basis,26.16,11.86
provinsi,17,,2,2025,0.4054,"Non Basis",2.96,7.3
provinsi,17,,3,2025,0.2675,"Non Basis",5.67,21.21
provinsi,17,,4,2025,0.1055,"Non Basis",0.11,1.07
provinsi,17,,5,2025,2.4632,Basis,0.21,0.08
provinsi,17,,6,2025,0.4485,"Non Basis",4.52,10.08
provinsi,17,,7,2025,1.1119,Basis,15.18,13.65
provinsi,17,,8,2025,1.7161,Basis,8.66,5.04
provinsi,17,,9,2025,0.6067,"Non Basis",2.08,3.43
provinsi,17,,10,2025,0.8164,"Non Basis",5.91,7.24
provinsi,17,,11,2025,0.76,"Non Basis",3.16,4.16
provinsi,17,,12,2025,1.5507,Basis,4.35,2.81
provinsi,17,,13,2025,1.1804,Basis,2.49,2.11
provinsi,17,,14,2025,2.7346,Basis,8.81,3.22
provinsi,17,,15,2025,2.1873,Basis,6.58,3.01
provinsi,17,,16,2025,1.4582,Basis,2.16,1.48
provinsi,17,,17,2025,0.4372,"Non Basis",0.99,2.25
provinsi,12,,1,2021,1.9646,Basis,25.86,13.16
provinsi,12,,2,2021,0.1675,"Non Basis",1.29,7.71
provinsi,12,,3,2021,0.835,"Non Basis",17.88,21.41
provinsi,12,,4,2021,0.1338,"Non Basis",0.14,1.08
provinsi,12,,5,2021,1.0904,Basis,0.1,0.09
provinsi,12,,6,2021,1.2069,Basis,12.47,10.33
provinsi,12,,7,2021,1.3244,Basis,18,13.59
provinsi,12,,8,2021,1.0397,Basis,3.96,3.81
provinsi,12,,9,2021,0.7454,"Non Basis",2.17,2.91
provinsi,12,,10,2021,0.4863,"Non Basis",3.17,6.53
provinsi,12,,11,2021,0.6716,"Non Basis",2.92,4.35
provinsi,12,,12,2021,1.387,Basis,4.33,3.12
provinsi,12,,13,2021,0.4656,"Non Basis",0.86,1.85
provinsi,12,,14,2021,0.9721,"Non Basis",3.32,3.41
provinsi,12,,15,2021,0.635,"Non Basis",2.09,3.29
provinsi,12,,16,2021,0.6315,"Non Basis",0.93,1.47
provinsi,12,,17,2021,0.2663,"Non Basis",0.5,1.88
provinsi,12,,1,2022,2.0222,Basis,25.93,12.82
provinsi,12,,2,2022,0.165,"Non Basis",1.26,7.66
provinsi,12,,3,2022,0.8136,"Non Basis",17.41,21.4
provinsi,12,,4,2022,0.1318,"Non Basis",0.14,1.09
provinsi,12,,5,2022,1.0814,Basis,0.1,0.09
provinsi,12,,6,2022,1.2215,Basis,12.27,10.04
provinsi,12,,7,2022,1.3403,Basis,18.31,13.66
provinsi,12,,8,2022,0.9819,"Non Basis",4.27,4.35
provinsi,12,,9,2022,0.7157,"Non Basis",2.22,3.11
provinsi,12,,10,2022,0.4868,"Non Basis",3.26,6.7
provinsi,12,,11,2022,0.6855,"Non Basis",2.9,4.23
provinsi,12,,12,2022,1.4284,Basis,4.32,3.03
provinsi,12,,13,2022,0.4667,"Non Basis",0.89,1.91
provinsi,12,,14,2022,0.9432,"Non Basis",3.15,3.33
provinsi,12,,15,2022,0.6654,"Non Basis",2.1,3.15
provinsi,12,,16,2022,0.6457,"Non Basis",0.93,1.44
provinsi,12,,17,2022,0.265,"Non Basis",0.52,1.96
provinsi,12,,1,2023,2.0578,Basis,25.45,12.37
provinsi,12,,2,2023,0.1611,"Non Basis",1.25,7.74
provinsi,12,,3,2023,0.8048,"Non Basis",17.16,21.32
provinsi,12,,4,2023,0.1284,"Non Basis",0.14,1.09
provinsi,12,,5,2023,1.0612,Basis,0.1,0.09
provinsi,12,,6,2023,1.2393,Basis,12.43,10.03
provinsi,12,,7,2023,1.353,Basis,18.45,13.64
provinsi,12,,8,2023,0.9742,"Non Basis",4.6,4.72
provinsi,12,,9,2023,0.7174,"Non Basis",2.33,3.25
provinsi,12,,10,2023,0.4879,"Non Basis",3.35,6.86
provinsi,12,,11,2023,0.6905,"Non Basis",2.91,4.22
provinsi,12,,12,2023,1.4538,Basis,4.25,2.92
provinsi,12,,13,2023,0.4601,"Non Basis",0.91,1.97
provinsi,12,,14,2023,0.9475,"Non Basis",3.05,3.22
provinsi,12,,15,2023,0.7024,"Non Basis",2.14,3.05
provinsi,12,,16,2023,0.6568,"Non Basis",0.94,1.44
provinsi,12,,17,2023,0.2626,"Non Basis",0.54,2.06
provinsi,12,,1,2024,2.1216,Basis,25.13,11.84
provinsi,12,,2,2024,0.1599,"Non Basis",1.24,7.73
provinsi,12,,3,2024,0.8069,"Non Basis",17.09,21.18
provinsi,12,,4,2024,0.126,"Non Basis",0.14,1.09
provinsi,12,,5,2024,1.0723,Basis,0.09,0.09
provinsi,12,,6,2024,1.2346,Basis,12.61,10.21
provinsi,12,,7,2024,1.3484,Basis,18.35,13.61
provinsi,12,,8,2024,0.9547,"Non Basis",4.66,4.88
provinsi,12,,9,2024,0.7414,"Non Basis",2.49,3.36
provinsi,12,,10,2024,0.4876,"Non Basis",3.42,7.02
provinsi,12,,11,2024,0.6854,"Non Basis",2.88,4.2
provinsi,12,,12,2024,1.4962,Basis,4.26,2.85
provinsi,12,,13,2024,0.4467,"Non Basis",0.91,2.03
provinsi,12,,14,2024,0.9452,"Non Basis",3.08,3.26
provinsi,12,,15,2024,0.7158,"Non Basis",2.16,3.01
provinsi,12,,16,2024,0.6392,"Non Basis",0.94,1.48
provinsi,12,,17,2024,0.255,"Non Basis",0.55,2.16
provinsi,12,,1,2025,2.1581,Basis,25.6,11.86
provinsi,12,,2,2025,0.1672,"Non Basis",1.22,7.3
provinsi,12,,3,2025,0.8101,"Non Basis",17.18,21.21
provinsi,12,,4,2025,0.1289,"Non Basis",0.14,1.07
provinsi,12,,5,2025,1.152,Basis,0.1,0.08
provinsi,12,,6,2025,1.2145,Basis,12.24,10.08
provinsi,12,,7,2025,1.3859,Basis,18.92,13.65
provinsi,12,,8,2025,0.6884,"Non Basis",3.47,5.04
provinsi,12,,9,2025,0.736,"Non Basis",2.52,3.43
provinsi,12,,10,2025,0.4897,"Non Basis",3.54,7.24
provinsi,12,,11,2025,0.6943,"Non Basis",2.89,4.16
provinsi,12,,12,2025,1.6031,Basis,4.5,2.81
provinsi,12,,13,2025,0.4619,"Non Basis",0.97,2.11
provinsi,12,,14,2025,0.924,"Non Basis",2.98,3.22
provinsi,12,,15,2025,0.7254,"Non Basis",2.18,3.01
provinsi,12,,16,2025,0.6699,"Non Basis",0.99,1.48
provinsi,12,,17,2025,0.245,"Non Basis",0.55,2.25
kabupaten,21,2171,1,2021,0.3389,"Non Basis",1,2.94
kabupaten,21,2171,2,2021,0.0048,"Non Basis",0.07,13.68
kabupaten,21,2171,3,2021,1.3877,Basis,58.23,41.96
kabupaten,21,2171,4,2021,1.4887,Basis,1.36,0.91
kabupaten,21,2171,5,2021,1.5701,Basis,0.19,0.12
kabupaten,21,2171,6,2021,1.0719,Basis,19.7,18.38
kabupaten,21,2171,7,2021,0.7455,"Non Basis",5.6,7.51
kabupaten,21,2171,8,2021,0.8269,"Non Basis",1.15,1.39
kabupaten,21,2171,9,2021,0.9835,"Non Basis",1.28,1.3
kabupaten,21,2171,10,2021,1.1873,Basis,3.88,3.27
kabupaten,21,2171,11,2021,1.3013,Basis,3.48,2.67
kabupaten,21,2171,12,2021,0.9292,"Non Basis",1.15,1.24
kabupaten,21,2171,13,2021,0.8742,"Non Basis",0,0
kabupaten,21,2171,14,2021,0.5285,"Non Basis",1.18,2.23
kabupaten,21,2171,15,2021,0.6832,"Non Basis",0.82,1.21
kabupaten,21,2171,16,2021,0.7613,"Non Basis",0.79,1.04
kabupaten,21,2171,17,2021,0.8501,"Non Basis",0.13,0.15
kabupaten,21,2171,1,2022,0.3308,"Non Basis",0.97,2.95
kabupaten,21,2171,2,2022,0.0054,"Non Basis",0.07,12.11
kabupaten,21,2171,3,2022,1.3896,Basis,58,41.74
kabupaten,21,2171,4,2022,1.4576,Basis,1.47,1.01
kabupaten,21,2171,5,2022,1.4767,Basis,0.18,0.13
kabupaten,21,2171,6,2022,1.048,Basis,19.25,18.37
kabupaten,21,2171,7,2022,0.6891,"Non Basis",5.61,8.14
kabupaten,21,2171,8,2022,0.8618,"Non Basis",1.58,1.83
kabupaten,21,2171,9,2022,0.9611,"Non Basis",1.78,1.86
kabupaten,21,2171,10,2022,1.0997,Basis,3.71,3.38
kabupaten,21,2171,11,2022,1.2862,Basis,3.41,2.65
kabupaten,21,2171,12,2022,0.9144,"Non Basis",1.13,1.24
kabupaten,21,2171,13,2022,0.8435,"Non Basis",0,0
kabupaten,21,2171,14,2022,0.5082,"Non Basis",1.11,2.19
kabupaten,21,2171,15,2022,0.6539,"Non Basis",0.78,1.19
kabupaten,21,2171,16,2022,0.7981,"Non Basis",0.79,0.99
kabupaten,21,2171,17,2022,0.609,"Non Basis",0.15,0.24
kabupaten,21,2171,1,2023,0.2924,"Non Basis",0.83,2.85
kabupaten,21,2171,2,2023,0.0059,"Non Basis",0.07,11.21
kabupaten,21,2171,3,2023,1.3922,Basis,56.62,40.67
kabupaten,21,2171,4,2023,1.4462,Basis,1.5,1.04
kabupaten,21,2171,5,2023,1.4133,Basis,0.18,0.12
kabupaten,21,2171,6,2023,1.0237,Basis,19.76,19.3
kabupaten,21,2171,7,2023,0.7002,"Non Basis",5.74,8.2
kabupaten,21,2171,8,2023,0.8507,"Non Basis",1.7,2
kabupaten,21,2171,9,2023,0.9711,"Non Basis",2.18,2.25
kabupaten,21,2171,10,2023,1.0672,Basis,4.11,3.85
kabupaten,21,2171,11,2023,1.2705,Basis,3.48,2.74
kabupaten,21,2171,12,2023,0.8802,"Non Basis",1.09,1.24
kabupaten,21,2171,13,2023,0.7688,"Non Basis",0,0
kabupaten,21,2171,14,2023,0.4903,"Non Basis",1.07,2.19
kabupaten,21,2171,15,2023,0.6312,"Non Basis",0.74,1.17
kabupaten,21,2171,16,2023,0.8444,"Non Basis",0.76,0.9
kabupaten,21,2171,17,2023,0.6195,"Non Basis",0.17,0.28
kabupaten,21,2171,1,2024,0.264,"Non Basis",0.72,2.72
kabupaten,21,2171,2,2024,0.0068,"Non Basis",0.07,9.84
kabupaten,21,2171,3,2024,1.3784,Basis,57.53,41.73
kabupaten,21,2171,4,2024,1.4262,Basis,1.51,1.06
kabupaten,21,2171,5,2024,0.1447,"Non Basis",0.02,0.12
kabupaten,21,2171,6,2024,0.9695,"Non Basis",18.84,19.43
kabupaten,21,2171,7,2024,0.7129,"Non Basis",5.88,8.24
kabupaten,21,2171,8,2024,0.873,"Non Basis",1.7,1.95
kabupaten,21,2171,9,2024,0.9604,"Non Basis",2.14,2.23
kabupaten,21,2171,10,2024,1.1185,Basis,4.1,3.67
kabupaten,21,2171,11,2024,1.2657,Basis,3.54,2.8
kabupaten,21,2171,12,2024,0.8781,"Non Basis",1.09,1.25
kabupaten,21,2171,13,2024,0.7541,"Non Basis",0,0
kabupaten,21,2171,14,2024,0.4583,"Non Basis",1.13,2.46
kabupaten,21,2171,15,2024,0.6304,"Non Basis",0.73,1.16
kabupaten,21,2171,16,2024,0.7937,"Non Basis",0.81,1.02
kabupaten,21,2171,17,2024,0.5958,"Non Basis",0.19,0.31
kabupaten,21,2171,1,2025,0.2782,"Non Basis",0.73,2.64
kabupaten,21,2171,2,2025,0.0058,"Non Basis",0.06,10.67
kabupaten,21,2171,3,2025,1.3705,Basis,57.51,41.96
kabupaten,21,2171,4,2025,1.4461,Basis,1.58,1.09
kabupaten,21,2171,5,2025,1.3966,Basis,0.18,0.13
kabupaten,21,2171,6,2025,0.9815,"Non Basis",18.78,19.14
kabupaten,21,2171,7,2025,0.7223,"Non Basis",5.99,8.29
kabupaten,21,2171,8,2025,0.8383,"Non Basis",1.64,1.96
kabupaten,21,2171,9,2025,0.9363,"Non Basis",2.01,2.15
kabupaten,21,2171,10,2025,1.1816,Basis,3.94,3.34
kabupaten,21,2171,11,2025,1.3137,Basis,3.58,2.72
kabupaten,21,2171,12,2025,0.9528,"Non Basis",1.17,1.23
kabupaten,21,2171,13,2025,0.7039,"Non Basis",0,0
kabupaten,21,2171,14,2025,0.5037,"Non Basis",1.14,2.26
kabupaten,21,2171,15,2025,0.6295,"Non Basis",0.72,1.14
kabupaten,21,2171,16,2025,0.7902,"Non Basis",0.78,0.98
kabupaten,21,2171,17,2025,0.6203,"Non Basis",0.18,0.3
